politician_id,full_name,bioguide_id,topic_key,role,bill,introduced,title
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,sponsor,SRES. 756,2026-06-08,"A resolution expressing support for the designation of June 5, 2026, as ""National Gun Violence Awareness Day"" and June 2026 as ""National Gun Violence Awareness Month""."
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,2020-election,sponsor,SRES. 748,2026-05-21,"A resolution condemning the Department of Justice and Internal Revenue Service settlement agreement in Trump v. Internal Revenue Service, under which $1,776,000,000 in taxpayer money may be used to financially benefit individuals who assaulted law enforcement officers on January 6, 2021, and President Trump, his family, and his political allies."
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,sponsor,SRES. 260,2025-06-02,"A resolution expressing support for the designation of June 6, 2025, as ""National Gun Violence Awareness Day"" and June 2025 as ""National Gun Violence Awareness Month""."
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,sponsor,S. 1294,2025-04-03,Federal Firearm Licensee Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,military-intervention,sponsor,S. 696,2025-02-24,Protecting Our Guests During Hostilities in Ukraine Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,sponsor,S. 468,2025-02-06,SECURE Firearm Storage Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,sponsor,S. 5172,2024-09-25,"A bill to amend the National Child Protection Act of 1993 to ensure that businesses and organizations that work with vulnerable populations are able to request background checks for their contractors who work with those populations, as well as for individuals that the businesses or organizations license or certify to provide care for those populations."
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,sponsor,S. 4706,2024-07-11,Federal Firearm Licensee Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,sponsor,SRES. 716,2024-06-03,"A resolution expressing support for the designation of June 7, 2024, as ""National Gun Violence Awareness Day"" and June 2024 as ""National Gun Violence Awareness Month""."
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,sponsor,SRES. 231,2023-06-01,"A resolution expressing support for the designation of June 2, 2023, as ""National Gun Violence Awareness Day"" and June 2023 as ""National Gun Violence Awareness Month""."
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,border-security,sponsor,S. 1600,2023-05-15,"Border Management, Security, and Assistance Act of 2023"
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,sponsor,S. 246,2023-02-02,SECURE Firearm Storage Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 4926,2026-06-24,State Firearms Dealer Licensing Enhancement Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 4776,2026-06-11,Gun Records Restoration and Preservation Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 4454,2026-04-30,Firearm Safety Act of 2026
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,military-intervention,cosponsor,SJRES. 104,2026-03-02,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 3875,2026-02-12,Responsible Firearms Marketing Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,2020-election,cosponsor,SRES. 574,2026-01-06,"A resolution observing the fifth anniversary of the attack on the United States Capitol on January 6, 2021, and recognizing the essential work of United States Capitol personnel, including the United States Capitol Police."
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,2020-election,cosponsor,S. 3582,2026-01-06,No Rewards for January 6 Rioters Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,2020-election,cosponsor,S. 3581,2026-01-06,No Settlements for January 6 Law Enforcement Assaulters Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 3458,2025-12-11,Background Check Completion Act of 2025
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,military-intervention,cosponsor,SJRES. 90,2025-11-06,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,israel-military-aid,cosponsor,SRES. 410,2025-09-19,"A resolution calling on the President to recognize a demilitarized State of Palestine, as consistent with international law and the principles of a two-state solution, alongside a secure State of Israel."
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 2514,2025-07-29,Gun Violence Prevention Research Act of 2025
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 2192,2025-06-26,Clean Hands Firearm Procurement Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 2186,2025-06-26,Preventing Pretrial Gun Purchases Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 2165,2025-06-25,3D Printed Gun Safety Act of 2025
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 2154,2025-06-24,Protecting Kids from Gun Marketing Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,border-security,cosponsor,S. 1965,2025-06-05,Protect Vulnerable Immigrant Youth Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 1955,2025-06-04,Equal Access to Justice for Victims of Gun Violence Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 1466,2025-04-10,Resources for Victims of Gun Violence Act of 2025
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,minimum-wage,cosponsor,S. 1332,2025-04-08,Raise the Wage Act of 2025
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 595,2025-03-05,Office of Gun Violence Prevention Act of 2025
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,2020-election,cosponsor,SJRES. 121,2024-12-12,A joint resolution proposing an amendment to the Constitution of the United States to abolish the electoral college and to provide for the direct election of the President and Vice President of the United States.
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 5209,2024-09-25,Clean Hands Firearm Procurement Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 4612,2024-06-20,Preventing Pretrial Gun Purchases Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,minimum-wage,cosponsor,S. 2488,2023-07-25,Raise the Wage Act of 2023
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,military-intervention,cosponsor,SCONRES. 24,2024-03-22,A concurrent resolution condemning the hostilities in Sudan and standing with the people of Sudan in their calls for peace and their democratic aspirations.
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 2048,2023-06-20,Equal Access to Justice for Victims of Gun Violence Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 1819,2023-06-06,3D Printed Gun Safety Act of 2023
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,israel-military-aid,cosponsor,SRES. 408,2023-11-08,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on Israel and demanding that Hamas immediately release all hostages and return them to safety, and for other purposes."
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,border-security,cosponsor,S. 1885,2023-07-11,Protect Vulnerable Immigrant Youth Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 1460,2023-05-04,Firearm Safety Act of 2023
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,border-security,cosponsor,S. 1343,2023-04-27,Fair Adjudications for Immigrants Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 1026,2023-03-29,Gun Violence Prevention Research Act of 2023
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 25,2023-01-23,Assault Weapons Ban of 2023
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 1116,2023-03-30,Background Check Completion Act of 2023
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 867,2023-03-16,State Firearms Dealer Licensing Enhancement Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 598,2023-03-01,Gun Records Restoration and Preservation Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 252,2023-02-02,Protecting Kids from Gun Marketing Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 1893,2023-06-08,Resources for Victims of Gun Violence Act of 2023
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 1737,2023-05-18,Responsible Firearms Marketing Act
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,D000563,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,sponsor,S. 4771,2026-06-11,Protecting Asylum Integrity Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,defense-spending,sponsor,S. 4424,2026-04-28,"A bill to amend the National Defense Authorization Act for Fiscal Year 2021 to prohibit certain institutions of higher education from receiving research and development awards, and for other purposes."
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,sponsor,S. 3681,2026-01-15,Keep Our Border Agents Paid Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,sponsor,S. 548,2025-02-12,Caribbean Border Counternarcotics Strategy Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,sponsor,S. 344,2025-01-30,A bill to require the Commissioner of U.S. Customs and Border Protection to identify and conduct recurrent vetting of evacuees from Afghanistan found not to be properly vetted before entering the United States.
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,sponsor,S. 286,2025-01-28,Stop Human Trafficking of Unaccompanied Migrant Children Act of 2025
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,sponsor,S. 2999,2023-09-29,Keep Our Border Agents Paid Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,sponsor,S. 309,2023-02-09,Caribbean Border Counternarcotics Strategy Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,sponsor,S. 1461,2023-05-04,Stop Human Trafficking of Unaccompanied Migrant Children Act of 2023
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,sponsor,S. 276,2023-02-07,Upholding the Law at Our Border Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,cosponsor,S. 5371,2026-08-07,Stopping Border Surges Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,2020-election,cosponsor,SRES. 657,2026-03-23,"A resolution commending Taiwan on the 30th anniversary of its first direct presidential election in 1996, and expressing support for Taiwan in the preservation of its democratic institutions."
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,SRES. 438,2025-10-07,"A resolution condemning the brutal Hamas-led terrorist attack on the State of Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of Hamas's ability to reconstitute in the region, and the release of all the remaining hostages from the Gaza Strip, including two United States citizens."
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,cosponsor,S. 2967,2025-10-02,Border Lands Conservation Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,SRES. 307,2025-06-26,A resolution expressing the sense of the Senate in support of the recent United States and Israeli military strikes on Iran.
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,S. 1521,2025-04-30,Stand with Israel Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,S. 554,2025-02-26,United States-Israel Defense Partnership Act of 2025
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,gun-policy,cosponsor,S. 89,2025-01-14,Sporting Firearms Access Act of 2025
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,gun-policy,cosponsor,S. 65,2025-01-09,Constitutional Concealed Carry Reciprocity Act of 2025
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,S. 5303,2024-11-13,Stand with Israel Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,SRES. 890,2024-09-25,"A resolution condemning the brutal Hamas-led terrorist attack on Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of the ability of Hamas to reconstitute in the region, and the safe release of United States hostages from the Gaza Strip."
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,S. 4770,2024-07-25,Countering Hate Against Israel by Federal Contractors Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,S. 3210,2023-11-02,"Israel Security Supplemental Appropriations Act, 2024"
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,gun-policy,cosponsor,S. 4652,2024-07-10,Firearms Interstate Commerce Reform Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,gun-policy,cosponsor,SJRES. 93,2024-06-05,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Commerce relating to ""Revision of Firearms License Requirements""."
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,border-security,cosponsor,SRES. 705,2024-05-23,"A resolution recognizing May 28, 2024, as the 100th anniversary of the U.S. Border Patrol and commending the service of the U.S. Border Patrol to the United States people."
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,gun-policy,cosponsor,SJRES. 83,2024-05-15,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to ""Definition of 'Engaged in the Business' as a Dealer in Firearms""."
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,S. 4337,2024-05-15,Israel Security Assistance Support Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,SRES. 682,2024-05-09,A resolution condemning the decision by the Biden Administration to halt the shipment of United States made ammunition and weapons to the State of Israel.
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,SRES. 617,2024-03-22,A resolution expressing the sense of the Senate that Israel has the inherent right to defend itself and take necessary steps to eradicate the terrorist threat posed by Hamas.
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,gun-policy,cosponsor,S. 3531,2023-12-14,Protect American Gun Exporters Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,gun-policy,cosponsor,S. 909,2023-03-22,Tribal Firearm Access Act
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,SRES. 408,2023-10-31,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on Israel and demanding that Hamas immediately release all hostages and return them to safety, and for other purposes."
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,S. 3168,2023-10-30,Israel Supplemental Appropriations Act of 2023
129c2764-370c-4385-ad64-4cb5744c3541,Rick Scott,S001217,israel-military-aid,cosponsor,SRES. 413,2023-10-18,"A resolution condemning foreign nationals in the United States who have endorsed and espoused the actions of foreign terrorist organizations (FTO) in Gaza who, on October 7, 2023, launched attacks against the State of Israel, and killed innocent Israeli and United States citizens."
