state,jurisdiction,chamber,office,full_name,party,stances,already_searched,seat_link,jurisdiction_from,official_urls,politician_id
UT,"Box Elder County, Utah, US",Box Elder County Commission,Clerk,Marla Young,,0,,current term,government,,4b9ec303-f9b7-41b2-a17d-634f88fc2e87
UT,"Box Elder County, Utah, US",Box Elder County Commission,County Attorney,Stephen Hadfield,,0,,current term,government,,65d56e73-7fcc-41a9-9d57-62a9e08c932a
UT,"Box Elder County, Utah, US",Box Elder County Commission,Commissioner,Tyler Vincent,,0,,current term,government,,15591471-c19b-4c4a-b0e8-d6e73dd0f5ae
UT,"Cache County, Utah, US",Cache County Council,Assessor,Bret Robinson,,0,,current term,government,,1ada1870-0429-47ea-973e-f7f92adf2f0d
UT,"Cache County, Utah, US",Cache County Council,Clerk,Bryson J. Behm,,0,,current term,government,,9651210a-f006-4d74-ae2e-88eb682e8199
UT,"Cache County, Utah, US",Cache County Council,Sheriff,Chad Jensen,,0,,current term,government,,e16daaea-d057-4935-bf9e-e241d47ee4d0
UT,"Cache County, Utah, US",Cache County Council,Treasurer,Craig McAllister,,0,,current term,government,,d5103d27-4c2e-490b-acf3-04d0a09f3be7
UT,"Cache County, Utah, US",Cache County Council,County Attorney,Dane Murray,,0,,current term,government,,218899ab-a196-4a6c-b0cd-843235145cae
UT,"Cache County, Utah, US",Cache County Council,County Executive,George Daines,,0,,current term,government,,ae99d8c8-74d8-452c-9340-f56805a3954f
UT,"Cache County, Utah, US",Cache County Council,Auditor,Matthew Funk,,0,,current term,government,,3d3f3871-11dd-4cc4-b8d5-5b91a87f804f
UT,"Cache County, Utah, US",Cache County Council,Recorder,Tennille Johnson,,0,,current term,government,,cd6e10a8-462c-4bac-955b-7f647e7931ef
UT,"Cache School District, Utah, US",Cache School Board,School Board Member,D. Jeffrey Nielsen,,0,,current term,government,,97352bb4-a72d-4a8b-8699-27dee7a27179
UT,"City of Cottonwood Heights, Utah, US",Cottonwood Heights City Council,"City Council, District 2",Suzanne Hyland,,0,,current term,government,,839e67a4-7399-4f78-a5a7-9ba2d71c1c82
UT,"City of Lindon, Utah, US",Lindon City Council,City Council,Jacob Hoyt,,0,,current term,government,,f61d9c76-a47a-47a9-aab5-610d326acd35
UT,"City of Pleasant Grove, Utah, US",Pleasant Grove City Council,City Council,Cyd LeMone,,0,,current term,government,,6b1d46ff-024b-48bb-8fe9-3aaaed0ea9a2
UT,"City of Pleasant Grove, Utah, US",Pleasant Grove City Council,City Council,Dianna Andersen,,0,,current term,government,,044136b8-4f18-4168-bf21-200114ba9766
UT,"City of Pleasant Grove, Utah, US",Pleasant Grove City Council,City Council,Dustin Phillips,,0,,current term,government,,c6dba712-76c4-4f35-8dcd-41ee84ca84af
UT,"City of Pleasant Grove, Utah, US",Pleasant Grove City Council,Mayor,Eric Jensen,,0,,current term,government,,389fa757-a511-4ee1-95d0-191cdafcda2d
UT,"City of Pleasant Grove, Utah, US",Pleasant Grove City Council,City Council,Steve Rogers,,0,,current term,government,,1cf3811b-87c3-4d7f-ac33-00cd81cd2d76
UT,"City of Pleasant Grove, Utah, US",Pleasant Grove City Council,City Council,Todd Williams,,0,,current term,government,,ef5d5f7c-3ea1-422f-8432-2c19ef59cf87
UT,"City of Salem, Utah, US",Salem City Council,City Council,Craig Sacco,,0,,current term,government,,44441521-ffe1-4198-bd2b-a9e7f16aaaac
UT,"City of Salem, Utah, US",Salem City Council,Mayor,Cristy Simons,,0,,current term,government,,d89bb319-83b2-4753-a777-22defefeb588
UT,"City of Salem, Utah, US",Salem City Council,City Council,Cynthia Deveraux Rees,,0,,current term,government,,0cc2f7dd-5e1e-43a6-ae89-710cbd1afb18
UT,"City of Salem, Utah, US",Salem City Council,City Council,Delys Snyder,,0,,current term,government,,6ae0ff55-b6aa-48e7-b671-b3bed906a383
UT,"City of Salem, Utah, US",Salem City Council,City Council,Paul Taylor,,0,,current term,government,,d192d012-3ff7-40a7-81ba-528c8f3977c8
UT,"City of Salem, Utah, US",Salem City Council,City Council,Tim De Graw,,0,,current term,government,,3a03b128-9e91-4c44-8a01-1177010212a6
UT,"City of Salt Lake City, Utah, US",Salt Lake City Council,Council District 4,Jennifer Napier-Pearce,,0,,current term,government,,910e24b5-fb22-4ca9-a328-649e5d400f53
UT,"City of Springville, Utah, US",Springville City Council,City Council,Jake Smith,,0,,current term,government,,e4099df9-2ca5-4316-8d1c-a5cfc6907626
UT,"City of Springville, Utah, US",Springville City Council,City Council,Karen Ellingson,,0,,current term,government,,2e42df39-3648-4dba-b959-800e9d40823b
UT,"City of Springville, Utah, US",Springville City Council,City Council,Logan Millsap,,0,,current term,government,,8f0b4dbb-9133-4a68-910a-35e434fe0489
UT,"City of Springville, Utah, US",Springville City Council,City Council,Michael Snelson,,0,,current term,government,,2ffb80c9-4205-4a19-b5b3-8d06299bf041
UT,"City of Springville, Utah, US",Springville City Council,City Council,Mindi Wright,,0,,current term,government,,9552c6a6-6bab-436e-8efc-3ab054351b23
UT,"City of Vineyard, Utah, US",Vineyard City Council,City Council,David Lauret,,0,,current term,government,,cff4f1ec-b08c-4844-a67b-4386e6333ece
UT,"City of Vineyard, Utah, US",Vineyard City Council,City Council,Ezra Nair,,0,,current term,government,,ac737d34-ebcd-46d0-b879-bc1c5ade1885
UT,"City of Vineyard, Utah, US",Vineyard City Council,City Council,Jacob Holdaway,,0,,current term,government,,e9469d4c-0502-46da-9b83-767632740514
UT,"City of Vineyard, Utah, US",Vineyard City Council,City Council,Jacob Wood,,0,,current term,government,,18c6f850-7ce2-4431-aea3-ade3554e63cb
UT,"City of Vineyard, Utah, US",Vineyard City Council,City Council,Parker McCumber,,0,,current term,government,,e713ddc5-ebde-4baa-acf2-8fdc323723c3
UT,"Davis County, Utah, US",Davis County Commission,Assessor,Andy Hansen,,0,,current term,government,,6efbffe8-73c7-43b5-bc84-9115c3e91e50
UT,"Davis County, Utah, US",Davis County Commission,Clerk,Brian McKenzie,,0,,current term,government,,150b9f2d-bdaa-4d86-801a-44db8f182c72
UT,"Davis County, Utah, US",Davis County Commission,Recorder,Kelly Silvester,,0,,current term,government,,6c62d214-2264-4329-aa22-f1a43278a622
UT,"Davis County, Utah, US",Davis County Commission,Sheriff,Kelly V. Sparks,,0,,current term,government,,20cee08f-983b-4a24-aff5-ea513f4a7d55
UT,"Davis County, Utah, US",Davis County Commission,Treasurer,Matt Brady,,0,,current term,government,,b680c891-00e4-43dc-b7f4-918b34babf11
UT,"Davis County, Utah, US",Davis County Commission,Surveyor,Max B. Elliott,,0,,current term,government,,8328c9ef-c1ac-4e35-9d0b-e40a84fc50b8
UT,"Davis County, Utah, US",Davis County Commission,Controller,Scott Parke,,0,,current term,government,,0bb2f245-494d-448d-8f89-691b4a6cc8e8
UT,"Davis County, Utah, US",Davis County Commission,County Attorney,Troy Rawlings,,0,,current term,government,,837adacd-7792-4430-a278-ed715e2ce2c2
UT,"Iron County, Utah, US",Iron County Commission,Recorder,Carri Jeffries,,0,,current term,government,,9ffed5d4-454d-4346-80bf-73397c25cda9
UT,"Iron County, Utah, US",Iron County Commission,County Attorney,Chad E. Dotson,,0,,current term,government,,52ac97ce-e347-4d23-a81b-2b513e767b83
UT,"Iron County, Utah, US",Iron County Commission,Clerk,Jon Whittaker,,0,,current term,government,,1a03e07e-615a-47f9-8377-6afa10fa7dc3
UT,"Iron County, Utah, US",Iron County Commission,Assessor,Karsten Reed,,0,,current term,government,,06b5d9ab-1db1-4bdb-a13c-029bfc715f65
UT,"Iron County, Utah, US",Iron County Commission,Sheriff,Kenneth Carpenter,,0,,current term,government,,e06f35c4-0c6d-4680-a596-155cc6588ec9
UT,"Iron County, Utah, US",Iron County Commission,Commissioner (Chair),Kenneth Robinson,,0,,current term,government,,8fe72a95-4aa1-474b-8131-fb89e5510037
UT,"Iron County, Utah, US",Iron County Commission,Auditor,Lucas Little,,0,,current term,government,,96a17beb-bc8a-4778-8f3c-8ad60721a097
UT,"Iron County, Utah, US",Iron County Commission,Treasurer,Nicole Rosenberg,,0,,current term,government,,97d115c0-1a3d-44b0-a678-928d87ad2b16
UT,"Nebo School District, Utah, US",Nebo School Board,School Board Member,Brian Rowley,,0,,current term,government,,3752a467-acd6-461b-8080-b426497b187b
UT,"Nebo School District, Utah, US",Nebo School Board,School Board Member,Scott Wilson,,0,,current term,government,,5b6de6b1-94a8-4ad2-a549-623096d19449
UT,"Nebo School District, Utah, US",Nebo School Board,School Board Member,Shauna Warnick,,0,,current term,government,,e7d77c10-4db4-48a7-98ab-ef46ac4b15ca
UT,"Summit County, Utah, US",Summit County Council,Recorder/Surveyor,Gregory R. Wolbach,,0,,current term,government,,2a7076d5-734b-469c-be4a-ec3500d36fd5
UT,"Summit County, Utah, US",Summit County Council,Sheriff,Kacey Bates,,0,,current term,government,,25d7b1fc-ab84-4eaa-9d18-e74205de2c77
UT,"Summit County, Utah, US",Summit County Council,Clerk,Malena Stevens,,0,,current term,government,,fcc112fb-cd52-40bd-a8c8-46629694081e
UT,"Summit County, Utah, US",Summit County Council,County Attorney,Margaret Olson,,0,,current term,government,,edd7212a-0f23-45a1-9367-afb6ff4dd598
UT,"Summit County, Utah, US",Summit County Council,Assessor,Stephanie Paice,,0,,current term,government,,d850ccfa-1f33-4397-8675-43e4eeea3b5f
UT,"Tooele County, Utah, US",Tooele County Commission,Auditor,Alison H. McCoy,,0,,current term,government,,a783fdf5-e063-4377-96b7-e5ed40473a1f
UT,"Tooele County, Utah, US",Tooele County Commission,Recorder/Surveyor,Jerry Houghton,,0,,current term,government,,4f6cb105-52bf-488d-9f57-9c32feae7556
UT,"Tooele County, Utah, US",Tooele County Commission,Assessor,Joy Peters,,0,,current term,government,,17687959-421a-4edb-b6bf-0df206a772e8
UT,"Tooele County, Utah, US",Tooele County Commission,Treasurer,Michael J. Jensen,,0,,current term,government,,676158ff-ebd2-4713-ae9b-4e29163860c8
UT,"Tooele County, Utah, US",Tooele County Commission,Sheriff,Paul J. Wimmer,,0,,current term,government,,09243212-2596-4c11-b495-383f9f0371b9
UT,"Tooele County, Utah, US",Tooele County Commission,County Attorney,Scott Broadhead,,0,,current term,government,,19d34591-71e2-4702-b100-ae2648286aec
UT,"Tooele County, Utah, US",Tooele County Commission,Clerk,Tracy Shaw,,0,,current term,government,,61ada4b6-adc2-4ff8-8144-e18a1bef30cc
UT,"Washington County, Utah, US",Washington County Commission,Sheriff,Barry Golding,,0,,current term,government,,6a3c287a-4474-4dc6-a89b-52e1fe80b86d
UT,"Washington County, Utah, US",Washington County Commission,Treasurer,David Whitehead,,0,,current term,government,,217d471e-c79e-4f26-a270-1d7a3f873791
UT,"Washington County, Utah, US",Washington County Commission,Recorder/Surveyor,Gary Christensen,,0,,current term,government,,b635c956-430f-432a-b922-72cdf935269e
UT,"Washington County, Utah, US",Washington County Commission,County Attorney,Jerry Jaeger,,0,,current term,government,,2c52ce5c-64a2-4e13-8e57-3150a414b765
UT,"Washington County, Utah, US",Washington County Commission,Clerk/Auditor,Ryan Sullivan,,0,,current term,government,,2daa1ae3-99ac-4534-b981-7f4dcecb8541
UT,"Washington County, Utah, US",Washington County Commission,Assessor,Tom Durrant,,0,,current term,government,,96b9a9f6-515f-4022-96a4-21360f98db67
UT,"Washington School District, Utah, US",Washington School Board,School Board Member,Burke Staheli,,0,,current term,government,,3759ad72-2fb4-43cc-adc1-70d745d789c6
UT,"Washington School District, Utah, US",Washington School Board,School Board Member,Craig Hammer,,0,,current term,government,,4b77363c-14e9-41b7-8d8d-8945d4f1cef4
UT,"Washington School District, Utah, US",Washington School Board,School Board Member,Craig Seegmiller,,0,,current term,government,,40b53202-9dca-48e2-98ad-be4e07ff7b81
UT,"Washington School District, Utah, US",Washington School Board,School Board Member,David Stirland,,0,,current term,government,,11f3bd59-ad20-4346-a8c6-7782c4b9d3ff
UT,"Washington School District, Utah, US",Washington School Board,School Board Member,Heidi Gunn,,0,,current term,government,,3ab85bc1-b8e8-46f4-9684-7a3d248af312
UT,"Washington School District, Utah, US",Washington School Board,School Board Member,LaRene Cox,,0,,current term,government,,ba955e73-9539-4837-a5db-de1950055699
UT,"Washington School District, Utah, US",Washington School Board,School Board Member,Ron Wade,,0,,current term,government,,343d94d3-c427-4f28-adec-27922b3ff8df
UT,"Weber County, Utah, US",Weber County Commission,Recorder/Surveyor,Bahy Rahimzadegan,,0,,current term,government,,853e218f-1f95-4148-afe4-bfd34130cdb4
UT,"Weber County, Utah, US",Weber County Commission,County Attorney,Christopher F. Allred,,0,,current term,government,,6fafb9d5-e223-4c49-b02b-de565c6c547f
UT,"Weber County, Utah, US",Weber County Commission,Assessor,John E. Ulibarri,,0,,current term,government,,a45f2a74-38b5-4178-b379-af98b8c3af74
UT,"Weber County, Utah, US",Weber County Commission,Treasurer,Lynelle Jensen,,0,,current term,government,,bec64cb9-f4b8-4675-b79a-e5c03115fedb
UT,"Weber County, Utah, US",Weber County Commission,Clerk/Auditor,Ricky Hatch,,0,,current term,government,,75617174-765b-48dc-8123-8fec80cdfa12
UT,"Weber County, Utah, US",Weber County Commission,Sheriff,Ryan Arbon,,0,,current term,government,,717f801f-17a6-40c4-9708-279c06f98bea
WI,"Dane County, Wisconsin, US",Countywide Elected Officials,County Treasurer,Adam Gallagher,,0,,current term,government,,9ce325b4-5f8a-4182-9ee0-e83993bd4dd7
WI,"Racine County, Wisconsin, US",Circuit Court,"Circuit Court Judge, Branch 8",Faye M. Flancher,,0,,current term,government,,c3d372d8-8fb3-4ea9-a430-ca1d8234897b
WI,"Racine County, Wisconsin, US",County Board,County Board Supervisor,James M. Hoffman,,0,,current term,government,,4478ea39-a6a6-495b-93aa-7193bb620675
WI,"Racine County, Wisconsin, US",Circuit Court,"Circuit Court Judge, Branch 5",Kristin M. Cafferty,,0,,current term,government,,ebbb4bdf-181c-437e-8315-c37762490e6f
WI,"Racine County, Wisconsin, US",Circuit Court,"Circuit Court Judge, Branch 9",Robert S. Repischak,,0,,current term,government,,7ae0e564-099c-479d-9a71-4cd0903d2fe1
WI,"Racine County, Wisconsin, US",Circuit Court,"Circuit Court Judge, Branch 10",Timothy D. Boyle,,0,,current term,government,,0eadfe62-0b16-42a6-9679-1031f2673b6b
WI,"Town of Burlington, Wisconsin, US",Town Board,"Town Supervisor, Seat 1",Jeff Rice,,0,,current term,government,,13b01734-2244-46b3-ad42-86d0315a9bc5
WI,"Town of Burlington, Wisconsin, US",Town Board,"Town Supervisor, Seat 4",Paul Kobernick,,0,,current term,government,,fdd89340-884e-484c-bb2a-e3f9b47de9a0
WI,"Town of Burlington, Wisconsin, US",Town Board,"Town Supervisor, Seat 2",Steve Swantz,,0,,current term,government,,ff42fa35-69c3-42aa-b9ea-ee84996b6ed1
WI,"Town of Dover, Wisconsin, US",Town Board,"Town Supervisor, Seat 2",Jared Guillien,,0,,current term,government,,63abf4d0-ed08-411c-8c8e-d502e4412842
WI,"Town of Dover, Wisconsin, US",Town Board,"Town Supervisor, Seat 1",Mike Shenkenberg,,0,,current term,government,,64ca10ca-9b15-4ffe-871d-7753b844dc09
WI,"Village of Caledonia, Wisconsin, US",Village Board,"Village Trustee, Seat 3",Michael Lambrecht,,0,,current term,government,,09b4c8ea-5f00-48bd-a715-f31c40732053
WI,"Village of Elmwood Park, Wisconsin, US",Village President,Village President,Ali Gasser,,0,,current term,government,,e4166382-4534-449e-930a-5a0a31b69a39
WI,"Village of Elmwood Park, Wisconsin, US",Village Board,Village Trustee,Barb Witek,,0,,current term,government,,ce714870-9224-4ea3-91e3-aa0e55f938b9
WI,"Village of Elmwood Park, Wisconsin, US",Village Board,Village Trustee,Brian Johnson,,0,,current term,government,,73087f4d-3daf-4065-9b72-6a3e598cf7d1
WI,"Village of Elmwood Park, Wisconsin, US",Village Board,Village Trustee,Kelli Stein,,0,,current term,government,,a62d1b11-8044-47a0-a4ca-c28081e8fbe3
WI,"Village of Elmwood Park, Wisconsin, US",Village Board,Village Trustee,Ken Hinkle,,0,,current term,government,,d513a57c-2c38-41a8-89c3-b78359abd40f
WI,"Village of Elmwood Park, Wisconsin, US",Village Board,Village Trustee,Laura Rude,,0,,current term,government,,0c843cf1-0b1e-4610-9bd1-98776375daca
WI,"Village of Elmwood Park, Wisconsin, US",Village Board,Village Trustee,Matt Seivert,,0,,current term,government,,d8cdee35-5910-4c3c-a60f-9fe0843bd1b8
WI,"Village of North Bay, Wisconsin, US",Village Board,"Village Trustee, Seat 1",Paul Schroeder,,0,,current term,government,,96760409-2245-4934-97e3-97933f798aed
WI,"Village of North Bay, Wisconsin, US",Village Board,"Village Trustee, Seat 2",Rick Cermak,,0,,current term,government,,3e87c93c-1140-4ae1-9f91-e9d84f3246c1
WI,"Village of North Bay, Wisconsin, US",Village Board,"Village Trustee, Seat 3",Rocco Castellano,,0,,current term,government,,be460b60-836d-4293-8231-ea1db59d39b7
WI,"Village of North Bay, Wisconsin, US",Village President,Village President,Roger Mellem,,0,,current term,government,,02cf5cf0-3308-4db4-903c-50042a5eab77
WI,"Village of Raymond, Wisconsin, US",Village Board,"Village Trustee, Seat 4",Doug Schwartz,,0,,current term,government,,63a1fed7-55de-425a-8349-ae89c54af631
WI,"Village of Raymond, Wisconsin, US",Village Board,"Village Trustee, Seat 2",Mark Gelhaus,,0,,current term,government,,f4eab6ba-b561-4a0e-83e0-f9fbfd3bef7f
WI,"Village of Raymond, Wisconsin, US",Village Board,"Village Trustee, Seat 1",Mike Thelen,,0,,current term,government,,44a22a00-fbe0-4137-bac7-b230fcce74fd
